datetime,open,high,low,close,volume
2022-04-20 09:00:00,3099.2,3109.34,3093.74,3106.39,18124.25
2022-04-20 09:30:00,3106.39,3114.29,3097.45,3104.5,24609.759
2022-04-20 10:00:00,3104.5,3118.89,3095.04,3115.6,34376.114
2022-04-20 10:30:00,3115.59,3137.74,3110.98,3124.54,55623.92
2022-04-20 11:00:00,3124.54,3126.35,3113.62,3123.51,19242.601
2022-04-20 11:30:00,3123.5,3173.89,3120.91,3151.29,107742.141
2022-04-20 12:00:00,3151.28,3160.83,3136.99,3145.41,51391.933
2022-04-20 12:30:00,3145.41,3159.96,3144.14,3154.3,32733.235
2022-04-20 13:00:00,3154.3,3155.24,3142.11,3145.48,23974.517
2022-04-20 13:30:00,3145.49,3150.92,3086.0,3101.98,140090.003
2022-04-20 14:00:00,3101.99,3110.99,3090.16,3099.99,65017.96
2022-04-20 14:30:00,3099.99,3107.96,3090.77,3097.86,30883.321
2022-04-20 15:00:00,3097.85,3098.48,3050.0,3060.0,107106.618
2022-04-20 15:30:00,3060.01,3069.84,3053.62,3066.73,38311.721
2022-04-20 16:00:00,3066.72,3070.36,3052.8,3068.59,31866.509
2022-04-20 16:30:00,3068.58,3081.86,3065.36,3080.39,35657.466
2022-04-20 17:00:00,3080.38,3085.89,3070.77,3073.76,23258.158
2022-04-20 17:30:00,3073.75,3082.31,3071.23,3079.61,10905.708
2022-04-20 18:00:00,3079.62,3079.62,3055.35,3057.76,22029.012
2022-04-20 18:30:00,3057.77,3060.93,3031.48,3047.83,52070.651
2022-04-20 19:00:00,3047.82,3070.0,3044.26,3069.29,27534.097
2022-04-20 19:30:00,3069.28,3076.97,3063.01,3068.16,19834.261
2022-04-20 20:00:00,3068.54,3082.86,3056.5,3067.5,30089.187
2022-04-20 20:30:00,3067.49,3084.77,3066.89,3082.88,15517.187
2022-04-20 21:00:00,3082.89,3086.52,3075.06,3085.33,15603.045
2022-04-20 21:30:00,3085.33,3086.13,3075.13,3082.2,9283.512
2022-04-20 22:00:00,3082.2,3094.65,3076.36,3087.0,18614.863
2022-04-20 22:30:00,3087.01,3092.03,3080.28,3082.93,8967.392
2022-04-20 23:00:00,3082.93,3084.77,3067.01,3080.51,14939.934
2022-04-20 23:30:00,3080.51,3080.51,3067.18,3074.01,7721.955
2022-04-21 00:00:00,3073.96,3085.0,3069.01,3077.55,17899.831
2022-04-21 00:30:00,3077.55,3088.38,3075.2,3083.63,9577.596
2022-04-21 01:00:00,3083.63,3091.98,3078.2,3089.72,13038.721
2022-04-21 01:30:00,3089.72,3102.33,3087.75,3097.97,26819.151
2022-04-21 02:00:00,3097.97,3103.33,3092.91,3096.72,10716.606
2022-04-21 02:30:00,3096.72,3097.67,3085.42,3088.8,12369.68
2022-04-21 03:00:00,3088.79,3093.0,3080.96,3090.61,11760.6
2022-04-21 03:30:00,3090.61,3096.37,3085.72,3094.92,9902.581
2022-04-21 04:00:00,3094.92,3102.96,3091.0,3092.24,13772.77
2022-04-21 04:30:00,3092.25,3094.5,3074.17,3081.51,25069.51
2022-04-21 05:00:00,3081.5,3092.52,3079.0,3084.9,11611.949
2022-04-21 05:30:00,3084.9,3084.9,3068.55,3070.79,19568.865
2022-04-21 06:00:00,3070.8,3075.78,3064.6,3074.49,18195.593
2022-04-21 06:30:00,3074.49,3080.36,3072.02,3075.19,11953.14
2022-04-21 07:00:00,3075.19,3087.36,3071.48,3083.59,15874.811
2022-04-21 07:30:00,3083.58,3103.92,3081.54,3098.98,27828.838
2022-04-21 08:00:00,3099.01,3110.04,3092.37,3097.77,32610.239
2022-04-21 08:30:00,3097.76,3104.69,3092.42,3099.0,24208.237
2022-04-21 09:00:00,3099.0,3100.96,3092.36,3100.38,14360.158
2022-04-21 09:30:00,3100.38,3102.0,3081.85,3087.0,25189.031
2022-04-21 10:00:00,3087.0,3126.73,3085.17,3115.23,61105.153
2022-04-21 10:30:00,3115.23,3138.47,3112.08,3126.72,59450.591
2022-04-21 11:00:00,3126.72,3141.92,3124.5,3139.38,41412.923
2022-04-21 11:30:00,3139.37,3158.55,3139.27,3149.0,64139.84
2022-04-21 12:00:00,3149.01,3165.0,3137.94,3147.62,56694.392
2022-04-21 12:30:00,3147.62,3180.0,3142.54,3160.39,78671.312
2022-04-21 13:00:00,3160.39,3172.0,3152.48,3163.0,41793.536
2022-04-21 13:30:00,3162.99,3176.82,3150.56,3153.72,54741.781
2022-04-21 14:00:00,3153.82,3155.0,3142.0,3150.09,41502.131
2022-04-21 14:30:00,3150.1,3154.8,3141.0,3147.0,26543.831
2022-04-21 15:00:00,3147.0,3151.49,3140.4,3143.82,22506.496
2022-04-21 15:30:00,3143.82,3146.54,3102.0,3104.19,116407.044
2022-04-21 16:00:00,3104.18,3107.08,3085.29,3087.76,69423.022
2022-04-21 16:30:00,3087.76,3097.78,3075.5,3077.86,51334.73
2022-04-21 17:00:00,3077.86,3088.0,3065.58,3088.0,69858.393
2022-04-21 17:30:00,3088.0,3088.0,3058.24,3064.01,47696.178
2022-04-21 18:00:00,3064.01,3069.49,3053.0,3065.15,38837.638
2022-04-21 18:30:00,3065.14,3070.82,3054.55,3056.85,26834.824
2022-04-21 19:00:00,3056.84,3062.22,3045.0,3060.83,33204.962
2022-04-21 19:30:00,3060.82,3066.0,3018.09,3024.85,62156.691
2022-04-21 20:00:00,3024.85,3032.45,3015.0,3024.05,49231.663
2022-04-21 20:30:00,3024.06,3024.95,2991.46,2999.06,81039.697
2022-04-21 21:00:00,2999.06,3010.0,2995.97,3005.86,34885.543
2022-04-21 21:30:00,3005.85,3014.48,3000.08,3000.48,24663.523
2022-04-21 22:00:00,3000.47,3010.48,2967.49,2977.35,60030.309
2022-04-21 22:30:00,2977.36,2989.23,2933.33,2981.38,94271.59
2022-04-21 23:00:00,2981.3,2984.87,2970.0,2978.96,23087.223
2022-04-21 23:30:00,2978.96,2988.7,2978.3,2981.31,17879.088
2022-04-22 00:00:00,2981.31,2987.04,2966.45,2985.32,34849.874
2022-04-22 00:30:00,2985.32,2999.93,2966.76,2985.28,35828.635
2022-04-22 01:00:00,2985.28,2992.57,2978.76,2989.76,19421.283
2022-04-22 01:30:00,2989.76,2999.57,2985.46,2994.48,19009.183
2022-04-22 02:00:00,2994.48,3004.86,2994.07,3002.99,19156.832
2022-04-22 02:30:00,3003.0,3005.63,2989.81,2997.02,20639.452
2022-04-22 03:00:00,2997.02,3007.63,2992.0,2998.31,18717.416
2022-04-22 03:30:00,2998.3,3004.32,2990.0,2993.15,25140.666
2022-04-22 04:00:00,2993.15,3006.85,2988.69,3004.66,19247.252
2022-04-22 04:30:00,3004.67,3014.79,2999.99,3013.23,17647.15
2022-04-22 05:00:00,3013.23,3019.0,3008.57,3013.49,24252.982
2022-04-22 05:30:00,3013.48,3015.0,3007.0,3010.07,15718.675
2022-04-22 06:00:00,3010.08,3019.73,3008.81,3013.58,15569.509
2022-04-22 06:30:00,3013.59,3014.53,3006.22,3009.66,12160.573
2022-04-22 07:00:00,3009.67,3014.61,2985.0,2991.92,40943.981
2022-04-22 07:30:00,2991.92,3035.37,2983.38,3018.73,72175.131
2022-04-22 08:00:00,3018.73,3027.66,2999.46,3002.1,42688.519
2022-04-22 08:30:00,3002.1,3012.84,2991.72,2998.4,32269.307
2022-04-22 09:00:00,2998.39,3004.01,2991.1,3000.6,24512.252
2022-04-22 09:30:00,3000.59,3002.75,2976.5,2984.2,33076.332
2022-04-22 10:00:00,2984.21,2997.85,2975.01,2991.65,30323.381
2022-04-22 10:30:00,2991.66,3008.08,2985.23,3003.65,27131.395
2022-04-22 11:00:00,3003.66,3016.35,2997.11,3011.97,25031.72
2022-04-22 11:30:00,3011.97,3014.61,3001.0,3012.43,19083.646
2022-04-22 12:00:00,3012.43,3018.0,3002.52,3008.46,22712.38
2022-04-22 12:30:00,3008.46,3011.81,2995.08,2999.28,22516.107
2022-04-22 13:00:00,2999.28,3005.61,2986.78,3003.82,27871.15
2022-04-22 13:30:00,3003.83,3014.92,2975.25,2987.57,107997.636
2022-04-22 14:00:00,2987.56,3000.78,2957.77,2963.12,77675.586
2022-04-22 14:30:00,2963.14,2982.46,2961.21,2971.62,51722.901
2022-04-22 15:00:00,2971.62,2987.96,2960.29,2969.48,56369.387
2022-04-22 15:30:00,2969.49,2972.91,2942.0,2948.59,59518.93
2022-04-22 16:00:00,2948.58,2964.7,2930.26,2958.76,76603.851
2022-04-22 16:30:00,2958.76,2965.0,2942.4,2947.08,32490.845
2022-04-22 17:00:00,2947.08,2963.73,2941.88,2956.38,29405.972
2022-04-22 17:30:00,2956.38,2963.46,2945.32,2948.33,20363.211
2022-04-22 18:00:00,2948.33,2974.0,2941.16,2960.73,46104.956
2022-04-22 18:30:00,2960.73,2968.88,2952.87,2968.65,20321.619
2022-04-22 19:00:00,2968.64,2976.92,2956.47,2969.9,30208.227
2022-04-22 19:30:00,2969.92,2982.0,2952.0,2955.52,33877.952
2022-04-22 20:00:00,2955.5,2965.4,2952.82,2956.1,15941.307
2022-04-22 20:30:00,2956.1,2971.0,2955.99,2970.62,11737.256
2022-04-22 21:00:00,2970.63,2971.0,2959.01,2967.37,9461.811
2022-04-22 21:30:00,2967.37,2970.74,2959.33,2963.01,8910.157
2022-04-22 22:00:00,2963.0,2963.99,2935.04,2952.06,31253.522
2022-04-22 22:30:00,2952.06,2958.75,2945.81,2957.4,10144.078
2022-04-22 23:00:00,2957.4,2964.6,2951.67,2960.84,14335.266
2022-04-22 23:30:00,2960.85,2968.8,2955.0,2960.38,14719.516
2022-04-23 00:00:00,2960.39,2973.56,2954.56,2959.54,23447.474
2022-04-23 00:30:00,2959.53,2961.2,2952.45,2953.65,11898.063
2022-04-23 01:00:00,2953.65,2961.92,2952.61,2959.88,8093.343
2022-04-23 01:30:00,2959.88,2968.49,2957.18,2960.92,11255.55
2022-04-23 02:00:00,2960.93,2963.13,2954.0,2957.83,7547.857
2022-04-23 02:30:00,2957.84,2961.78,2950.47,2957.03,8803.003
2022-04-23 03:00:00,2957.04,2959.25,2943.94,2945.3,16787.821
2022-04-23 03:30:00,2945.29,2950.64,2940.66,2945.31,14213.167
2022-04-23 04:00:00,2945.31,2954.34,2904.36,2921.25,56033.023
2022-04-23 04:30:00,2921.25,2947.97,2919.19,2946.24,32252.24
2022-04-23 05:00:00,2946.24,2952.0,2942.53,2950.75,15558.349
2022-04-23 05:30:00,2950.75,2957.83,2946.63,2953.0,12227.265
2022-04-23 06:00:00,2953.0,2963.26,2948.13,2954.61,20513.665
2022-04-23 06:30:00,2954.62,2956.39,2949.0,2950.49,7056.896
2022-04-23 07:00:00,2950.49,2958.53,2950.27,2956.08,8516.866
2022-04-23 07:30:00,2956.09,2957.97,2951.05,2957.48,5643.339
2022-04-23 08:00:00,2957.48,2959.68,2952.0,2959.63,8028.477
2022-04-23 08:30:00,2959.64,2968.87,2957.7,2961.99,17547.271
2022-04-23 09:00:00,2962.0,2964.59,2955.3,2957.0,13401.654
2022-04-23 09:30:00,2957.01,2961.44,2950.02,2953.29,11202.695
2022-04-23 10:00:00,2953.3,2957.72,2952.32,2953.79,5783.741
2022-04-23 10:30:00,2953.79,2959.59,2951.1,2955.68,6072.302
2022-04-23 11:00:00,2955.69,2963.69,2954.5,2960.06,9172.23
2022-04-23 11:30:00,2960.05,2960.3,2954.53,2956.98,4991.412
2022-04-23 12:00:00,2956.99,2967.37,2944.28,2966.75,23781.171
2022-04-23 12:30:00,2966.74,2969.82,2958.79,2959.84,16682.056
2022-04-23 13:00:00,2959.83,2967.49,2959.04,2963.94,10114.397
2022-04-23 13:30:00,2963.94,2965.42,2955.21,2960.97,8916.455
2022-04-23 14:00:00,2960.97,2965.0,2952.5,2955.6,12048.912
2022-04-23 14:30:00,2955.6,2960.95,2954.3,2960.69,5929.263
2022-04-23 15:00:00,2960.68,2966.64,2957.27,2964.37,9183.194
2022-04-23 15:30:00,2964.37,2967.5,2957.01,2964.67,11975.639
2022-04-23 16:00:00,2964.66,2976.82,2957.84,2965.35,30708.264
2022-04-23 16:30:00,2965.34,2969.11,2961.42,2961.68,9294.924
2022-04-23 17:00:00,2961.69,2961.91,2952.28,2953.64,15512.391
2022-04-23 17:30:00,2953.65,2958.8,2953.65,2958.52,6322.806
2022-04-23 18:00:00,2958.51,2959.14,2956.02,2956.03,3448.271
2022-04-23 18:30:00,2956.02,2958.51,2946.0,2946.79,11823.19
2022-04-23 19:00:00,2946.78,2951.42,2945.04,2947.66,7018.484
2022-04-23 19:30:00,2947.66,2954.73,2946.37,2952.28,4794.106
2022-04-23 20:00:00,2952.29,2961.65,2950.47,2956.3,12526.513
2022-04-23 20:30:00,2956.3,2963.37,2956.3,2961.35,6106.531
2022-04-23 21:00:00,2961.36,2964.96,2958.54,2963.32,4303.396
2022-04-23 21:30:00,2963.33,2967.99,2960.04,2965.16,7081.73
2022-04-23 22:00:00,2965.02,2967.0,2959.06,2961.87,4835.426
2022-04-23 22:30:00,2961.86,2963.99,2952.0,2953.27,6602.02
2022-04-23 23:00:00,2953.27,2953.28,2947.61,2949.19,8835.931
2022-04-23 23:30:00,2949.18,2949.41,2919.53,2930.28,41876.374
2022-04-24 00:00:00,2930.28,2943.66,2928.27,2942.5,24020.123
2022-04-24 00:30:00,2942.5,2943.97,2932.27,2934.06,8639.368
2022-04-24 01:00:00,2934.06,2941.19,2930.27,2936.22,10072.437
2022-04-24 01:30:00,2936.22,2937.79,2926.28,2926.37,9847.959
2022-04-24 02:00:00,2926.37,2935.61,2920.98,2933.34,15025.149
2022-04-24 02:30:00,2933.33,2938.11,2929.4,2931.08,7640.199
2022-04-24 03:00:00,2931.09,2952.12,2928.58,2951.51,27719.447
2022-04-24 03:30:00,2951.52,2958.28,2949.85,2953.97,14115.878
2022-04-24 04:00:00,2953.97,2957.39,2952.46,2954.92,8801.06
2022-04-24 04:30:00,2954.92,2954.98,2946.74,2949.46,9912.428
2022-04-24 05:00:00,2949.47,2951.58,2944.02,2944.16,6570.428
2022-04-24 05:30:00,2944.16,2946.91,2943.2,2943.2,4620.961
2022-04-24 06:00:00,2943.2,2956.73,2942.0,2956.46,10000.718
2022-04-24 06:30:00,2956.47,2957.44,2949.0,2950.85,8508.033
2022-04-24 07:00:00,2950.85,2955.84,2948.21,2951.13,6455.365
2022-04-24 07:30:00,2951.14,2953.46,2942.95,2948.12,8852.308
2022-04-24 08:00:00,2948.12,2952.0,2945.98,2949.35,7430.091
2022-04-24 08:30:00,2949.35,2950.0,2943.0,2943.84,5847.487
2022-04-24 09:00:00,2943.85,2952.36,2938.32,2949.87,14328.397
2022-04-24 09:30:00,2949.87,2950.86,2945.51,2947.4,4449.055
2022-04-24 10:00:00,2947.39,2954.22,2945.37,2945.89,10068.736
2022-04-24 10:30:00,2945.89,2948.0,2940.56,2945.02,12197.914
2022-04-24 11:00:00,2945.01,2948.61,2933.0,2936.41,14411.777
2022-04-24 11:30:00,2936.42,2940.64,2933.3,2937.27,11041.662
2022-04-24 12:00:00,2937.27,2943.66,2931.0,2934.36,14349.601
2022-04-24 12:30:00,2934.36,2937.65,2930.0,2933.42,9473.551
2022-04-24 13:00:00,2933.42,2936.36,2922.46,2931.71,22175.539
2022-04-24 13:30:00,2931.71,2944.88,2921.5,2937.88,28082.901
2022-04-24 14:00:00,2937.89,2941.51,2923.94,2924.7,17595.888
2022-04-24 14:30:00,2924.7,2957.01,2908.99,2946.11,84620.499
2022-04-24 15:00:00,2946.11,2953.87,2933.9,2941.59,27213.078
2022-04-24 15:30:00,2941.58,2944.0,2936.54,2942.43,10769.869
2022-04-24 16:00:00,2942.44,2948.5,2935.55,2938.83,17166.953
2022-04-24 16:30:00,2938.83,2951.27,2915.0,2939.4,63053.792
2022-04-24 17:00:00,2939.4,2942.83,2916.44,2922.37,37758.139
2022-04-24 17:30:00,2922.38,2927.68,2919.0,2921.13,18693.037
2022-04-24 18:00:00,2921.12,2944.52,2919.93,2941.64,24727.227
2022-04-24 18:30:00,2941.64,2952.99,2937.48,2949.89,19125.863
2022-04-24 19:00:00,2949.9,2967.2,2949.64,2962.48,36949.017
2022-04-24 19:30:00,2962.49,2963.98,2956.51,2958.67,10307.631
2022-04-24 20:00:00,2958.67,2961.79,2941.14,2943.59,24623.228
2022-04-24 20:30:00,2943.59,2945.9,2936.2,2939.26,10914.887
2022-04-24 21:00:00,2939.26,2943.85,2935.05,2943.0,12614.075
2022-04-24 21:30:00,2943.01,2945.12,2937.0,2943.57,9857.777
2022-04-24 22:00:00,2943.56,2951.8,2929.18,2938.99,28894.307
2022-04-24 22:30:00,2938.99,2945.0,2923.89,2926.88,20339.237
2022-04-24 23:00:00,2926.87,2930.97,2916.0,2923.65,24006.414
2022-04-24 23:30:00,2923.65,2925.76,2916.0,2918.97,13870.585
2022-04-25 00:00:00,2918.98,2923.62,2857.94,2877.03,135316.053
2022-04-25 00:30:00,2877.02,2882.36,2848.0,2855.35,61904.824
2022-04-25 01:00:00,2855.37,2860.61,2838.65,2854.28,53168.307
2022-04-25 01:30:00,2854.27,2866.78,2852.31,2862.97,35758.783
2022-04-25 02:00:00,2862.98,2867.7,2850.62,2853.23,28940.07
2022-04-25 02:30:00,2853.23,2861.23,2851.0,2858.25,20957.236
2022-04-25 03:00:00,2858.2,2877.52,2857.49,2871.48,33984.722
2022-04-25 03:30:00,2871.46,2877.33,2869.24,2873.33,19075.874
2022-04-25 04:00:00,2873.34,2874.07,2862.38,2864.52,24683.898
2022-04-25 04:30:00,2864.49,2868.17,2862.01,2863.71,11403.977
2022-04-25 05:00:00,2863.7,2871.67,2855.83,2865.21,18194.292
2022-04-25 05:30:00,2865.21,2866.1,2842.45,2848.88,25962.118
2022-04-25 06:00:00,2848.96,2854.43,2827.41,2845.16,44626.52
2022-04-25 06:30:00,2845.16,2850.0,2815.0,2819.46,58817.891
2022-04-25 07:00:00,2819.48,2822.64,2791.3,2814.6,108012.999
2022-04-25 07:30:00,2814.6,2818.89,2807.4,2810.1,28343.223
2022-04-25 08:00:00,2810.1,2816.35,2803.62,2805.0,27295.344
2022-04-25 08:30:00,2805.0,2815.0,2803.34,2806.72,20248.24
2022-04-25 09:00:00,2806.72,2814.22,2794.22,2808.51,38601.781
2022-04-25 09:30:00,2808.51,2832.74,2808.0,2825.55,49538.557
2022-04-25 10:00:00,2825.55,2829.51,2816.36,2825.92,21143.53
2022-04-25 10:30:00,2825.93,2828.0,2820.01,2822.09,15476.361
2022-04-25 11:00:00,2822.09,2849.61,2817.02,2837.2,49570.774
2022-04-25 11:30:00,2837.2,2863.18,2837.08,2859.45,55742.941
2022-04-25 12:00:00,2859.45,2869.66,2853.0,2865.72,40027.405
2022-04-25 12:30:00,2865.72,2867.4,2852.57,2856.92,31434.856
2022-04-25 13:00:00,2856.91,2861.84,2846.24,2856.98,22039.085
2022-04-25 13:30:00,2856.97,2895.0,2839.57,2855.21,134665.829
2022-04-25 14:00:00,2855.21,2869.53,2843.11,2867.22,57740.792
2022-04-25 14:30:00,2867.23,2893.5,2867.22,2869.05,89314.655
2022-04-25 15:00:00,2869.04,2888.71,2865.23,2879.28,46695.484
2022-04-25 15:30:00,2879.28,2887.93,2860.0,2867.01,52043.812
2022-04-25 16:00:00,2867.01,2913.7,2863.45,2907.06,95137.53
2022-04-25 16:30:00,2907.07,2936.85,2903.64,2921.92,78730.92
2022-04-25 17:00:00,2921.91,2939.72,2918.02,2931.08,45579.501
2022-04-25 17:30:00,2931.09,2934.0,2922.0,2926.36,24992.669
2022-04-25 18:00:00,2926.36,2937.6,2920.22,2933.31,25975.259
2022-04-25 18:30:00,2933.31,2980.52,2931.25,2958.73,92832.834
2022-04-25 19:00:00,2958.73,2988.09,2951.59,2986.13,61060.716
2022-04-25 19:30:00,2986.12,3015.0,2984.68,3011.19,98240.121
2022-04-25 20:00:00,3011.19,3026.02,2997.0,2999.36,64865.774
2022-04-25 20:30:00,2999.37,3008.95,2988.31,2998.8,32168.959
2022-04-25 21:00:00,2998.79,3007.31,2994.01,2994.51,17769.134
2022-04-25 21:30:00,2994.51,3007.49,2993.45,3006.4,17531.831
2022-04-25 22:00:00,3006.39,3018.4,3002.48,3010.16,23440.021
2022-04-25 22:30:00,3010.15,3025.19,3003.1,3008.33,28845.41
2022-04-25 23:00:00,3008.33,3018.52,3002.33,3011.34,19502.152
2022-04-25 23:30:00,3011.33,3017.73,3004.33,3006.11,20134.453
2022-04-26 00:00:00,3006.12,3019.25,3005.39,3016.58,23308.434
2022-04-26 00:30:00,3016.58,3043.0,3009.33,3009.48,43846.527
2022-04-26 01:00:00,3009.49,3015.06,3005.76,3008.25,17345.689
2022-04-26 01:30:00,3008.25,3010.76,3001.28,3002.0,20323.212
2022-04-26 02:00:00,3002.0,3005.51,2998.32,3003.84,16974.083
2022-04-26 02:30:00,3003.83,3006.31,2985.01,2998.0,31426.309
2022-04-26 03:00:00,2998.01,3004.67,2997.05,3003.51,14995.052
2022-04-26 03:30:00,3003.51,3003.73,2995.1,2999.99,12582.714
2022-04-26 04:00:00,3000.0,3002.77,2995.26,2999.25,11756.622
2022-04-26 04:30:00,2999.25,3010.93,2999.25,3005.0,18999.915
2022-04-26 05:00:00,3005.01,3010.99,3004.6,3007.24,11354.169
2022-04-26 05:30:00,3007.24,3013.0,3000.4,3003.97,15035.872
2022-04-26 06:00:00,3003.96,3005.91,2990.66,2993.06,19958.095
2022-04-26 06:30:00,2993.05,3001.99,2991.0,2994.45,23677.073
2022-04-26 07:00:00,2994.48,3006.54,2978.09,2997.87,42525.866
2022-04-26 07:30:00,2997.87,3008.98,2996.22,3002.25,17556.647
2022-04-26 08:00:00,3002.25,3020.4,3000.83,3004.79,26659.106
2022-04-26 08:30:00,3004.79,3004.8,2992.0,2999.26,22995.504
2022-04-26 09:00:00,2999.28,3000.14,2991.3,2997.88,14584.872
2022-04-26 09:30:00,2997.88,3000.72,2988.04,2994.13,19808.523
2022-04-26 10:00:00,2994.12,3000.0,2990.28,2998.77,12699.735
2022-04-26 10:30:00,2998.77,3001.01,2992.18,2993.01,9954.686
2022-04-26 11:00:00,2993.01,3009.0,2984.03,3007.43,36200.057
2022-04-26 11:30:00,3007.42,3007.42,2998.08,3001.5,15751.991
2022-04-26 12:00:00,3001.49,3007.0,2997.35,3005.29,16314.486
2022-04-26 12:30:00,3005.29,3011.76,2971.09,2977.2,71321.05
2022-04-26 13:00:00,2977.21,2984.12,2955.02,2966.66,62959.192
2022-04-26 13:30:00,2966.66,2971.85,2940.0,2941.49,103288.034
2022-04-26 14:00:00,2941.49,2944.6,2912.8,2927.99,119533.782
2022-04-26 14:30:00,2928.0,2928.97,2891.0,2894.71,89567.573
2022-04-26 15:00:00,2894.71,2908.89,2874.7,2897.2,128154.998
2022-04-26 15:30:00,2897.2,2904.56,2850.8,2858.25,109625.755
2022-04-26 16:00:00,2858.25,2883.0,2832.34,2873.36,126440.063
2022-04-26 16:30:00,2873.36,2884.6,2855.11,2880.05,64405.661
2022-04-26 17:00:00,2880.04,2881.13,2840.14,2858.01,70451.238
2022-04-26 17:30:00,2858.01,2873.52,2849.82,2859.25,43870.825
2022-04-26 18:00:00,2859.24,2868.0,2843.69,2855.13,48083.907
2022-04-26 18:30:00,2855.13,2859.16,2844.4,2855.19,27266.531
2022-04-26 19:00:00,2855.08,2861.0,2819.07,2823.01,72829.451
2022-04-26 19:30:00,2823.0,2849.38,2807.37,2837.34,87752.796
2022-04-26 20:00:00,2837.34,2855.0,2796.54,2816.77,99351.459
2022-04-26 20:30:00,2816.77,2832.45,2814.29,2828.88,39157.631
2022-04-26 21:00:00,2828.88,2847.97,2819.26,2837.0,33400.861
2022-04-26 21:30:00,2837.01,2844.79,2826.1,2838.71,22008.284
2022-04-26 22:00:00,2838.71,2844.49,2830.8,2835.38,19039.174
2022-04-26 22:30:00,2835.39,2837.18,2816.95,2819.34,22650.044
2022-04-26 23:00:00,2819.33,2822.77,2761.27,2783.61,95451.652
2022-04-26 23:30:00,2783.61,2813.32,2780.79,2807.88,42428.165
2022-04-27 00:00:00,2807.89,2823.11,2801.51,2820.52,33973.403
2022-04-27 00:30:00,2820.52,2823.84,2792.27,2813.99,36464.223
2022-04-27 01:00:00,2813.99,2826.62,2812.29,2823.99,25013.782
2022-04-27 01:30:00,2823.99,2837.33,2822.67,2834.89,31184.817
2022-04-27 02:00:00,2834.9,2837.57,2827.25,2836.72,20969.575
2022-04-27 02:30:00,2836.72,2839.0,2833.24,2835.85,16979.382
2022-04-27 03:00:00,2835.85,2842.55,2826.71,2837.77,19154.972
2022-04-27 03:30:00,2837.78,2840.18,2830.71,2834.29,11317.406
2022-04-27 04:00:00,2834.28,2847.77,2829.49,2841.9,18706.088
2022-04-27 04:30:00,2841.9,2847.71,2836.51,2840.9,12780.949
2022-04-27 05:00:00,2840.89,2849.62,2839.07,2845.77,15054.988
2022-04-27 05:30:00,2845.77,2856.84,2842.24,2842.63,23583.344
2022-04-27 06:00:00,2842.63,2854.0,2841.38,2853.18,13224.504
2022-04-27 06:30:00,2853.19,2872.95,2851.81,2867.86,42423.034
2022-04-27 07:00:00,2867.9,2877.15,2864.31,2871.78,37473.041
2022-04-27 07:30:00,2871.77,2888.88,2870.77,2887.41,41455.89
2022-04-27 08:00:00,2887.41,2920.0,2880.01,2888.25,99073.481
2022-04-27 08:30:00,2888.31,2890.57,2865.4,2883.78,59595.788
2022-04-27 09:00:00,2883.79,2905.14,2873.29,2901.82,64481.241
2022-04-27 09:30:00,2901.81,2905.16,2886.79,2898.55,38141.943
2022-04-27 10:00:00,2898.55,2901.4,2887.28,2896.02,20190.176
2022-04-27 10:30:00,2896.01,2903.06,2889.0,2896.06,19956.512
2022-04-27 11:00:00,2896.12,2897.12,2858.43,2867.7,67142.231
2022-04-27 11:30:00,2867.7,2890.0,2867.69,2883.18,38456.102
2022-04-27 12:00:00,2883.18,2895.0,2878.54,2887.66,36108.852
2022-04-27 12:30:00,2887.66,2889.39,2862.35,2865.44,41850.531
2022-04-27 13:00:00,2865.44,2873.46,2854.7,2871.18,50465.44
2022-04-27 13:30:00,2871.17,2918.84,2870.83,2903.99,121025.983
2022-04-27 14:00:00,2903.98,2908.89,2823.29,2828.8,169437.085
2022-04-27 14:30:00,2828.93,2862.58,2818.8,2841.34,89082.641
2022-04-27 15:00:00,2841.35,2856.23,2833.17,2846.25,58902.381
2022-04-27 15:30:00,2846.25,2874.64,2846.25,2864.07,71045.134
2022-04-27 16:00:00,2864.06,2888.88,2854.29,2888.2,61620.226
2022-04-27 16:30:00,2888.2,2894.99,2876.0,2879.97,39805.243
2022-04-27 17:00:00,2879.98,2886.98,2856.39,2867.39,63673.64
2022-04-27 17:30:00,2867.4,2876.48,2863.0,2871.48,23814.004
2022-04-27 18:00:00,2871.45,2876.87,2857.71,2860.86,18535.48
2022-04-27 18:30:00,2860.85,2865.85,2843.93,2847.07,30451.704
2022-04-27 19:00:00,2847.08,2852.04,2836.47,2843.51,25320.827
2022-04-27 19:30:00,2843.51,2859.88,2838.08,2851.08,26810.871
2022-04-27 20:00:00,2850.87,2882.18,2848.77,2870.48,39501.1
2022-04-27 20:30:00,2870.49,2875.26,2860.81,2863.64,15906.513
2022-04-27 21:00:00,2863.8,2878.77,2861.63,2876.12,12204.624
2022-04-27 21:30:00,2876.13,2898.48,2872.95,2885.97,26730.319
2022-04-27 22:00:00,2885.97,2891.75,2880.23,2887.88,15532.387
2022-04-27 22:30:00,2887.88,2888.2,2872.18,2874.15,17208.213
2022-04-27 23:00:00,2874.15,2882.0,2872.76,2879.82,10091.27
2022-04-27 23:30:00,2879.81,2894.53,2876.78,2887.57,17725.936
2022-04-28 00:00:00,2887.57,2890.73,2878.87,2889.46,18061.019
2022-04-28 00:30:00,2889.46,2898.4,2886.32,2893.26,21637.812
