symbol,timeframe,vol_mult,entry_ratio,atr_sl_mult,retest_max,use_absorption_filter,n_long,n_short,n_signals,return_pct,win_rate,profit_factor,total_trades
BTC,1h,1.8,0.0,0.8,48,False,59,67,126,-205.99183935523138,34.68334257206209,0.31903210991038033,132
BTC,2h,1.8,0.0,0.8,48,False,64,72,136,-216.04337345661077,34.82015077945311,0.6681234244655823,140
BTC,4h,1.8,0.0,0.8,48,False,26,29,55,19.11351566977627,39.795918367346935,1.0019080136002105,98
ETH,1h,1.8,0.0,0.8,48,False,70,62,132,-3.942687761244796,42.914979757085014,0.8222528354173452,247
ETH,2h,1.8,0.0,0.8,48,False,48,68,116,-7.027992494394621,40.84507042253521,0.8107901777563598,213
ETH,4h,1.8,0.0,0.8,48,False,22,28,50,0.4266786892701251,41.02998065764023,1.0772530483250053,94
BTC,1h,1.8,0.0,0.8,96,True,21,19,40,-9.008833750054967,45.205479452054796,0.8786157285234444,73
BTC,2h,1.8,0.0,0.8,96,True,20,25,45,52.90673007764553,44.444444444444436,1.059697071033302,81
BTC,4h,1.8,0.0,0.8,96,True,8,6,14,156.8573619555185,59.25925925925926,2.1106523490141993,27
ETH,1h,1.8,0.0,0.8,96,True,31,33,64,-3.7534267871098907,45.52845528455285,0.7620952609237399,123
ETH,2h,1.8,0.0,0.8,96,True,18,21,39,2.6848077665801555,45.333333333333336,1.1003099671949124,75
ETH,4h,1.8,0.0,0.8,96,True,9,11,20,0.46542801126001443,35.37808641975309,0.9775315173700962,36
BTC,1h,1.8,0.0,0.8,96,False,64,70,134,-201.80405208942545,38.91260162601626,0.40458928921876686,164
BTC,2h,1.8,0.0,0.8,96,False,64,74,138,-210.62393031096218,35.44854118484255,0.6869661133443047,146
BTC,4h,1.8,0.0,0.8,96,False,27,29,56,8.044385550603476,39.0,0.9781592582515996,100
ETH,1h,1.8,0.0,0.8,96,False,71,66,137,-4.334192535579778,42.125984251968504,0.8128041138245949,254
ETH,2h,1.8,0.0,0.8,96,False,51,69,120,-8.725284640284592,41.1764705882353,0.794939612370074,221
ETH,4h,1.8,0.0,0.8,96,False,23,29,52,-6.467664715619884,39.74799541809851,0.9491156089533812,97
BTC,1h,1.8,0.0,1.2,24,True,14,12,26,-47.60424599285098,44.680851063829785,0.4775442928963668,47
BTC,2h,1.8,0.0,1.2,24,True,12,17,29,-113.57389350299269,27.272727272727277,0.7498219611045595,33
BTC,4h,1.8,0.0,1.2,24,True,6,6,12,150.45015199017706,56.52173913043478,1.9972491406550819,23
ETH,1h,1.8,0.0,1.2,24,True,20,22,42,-1.1640280464898867,44.99999999999999,0.8245037243999871,80
ETH,2h,1.8,0.0,1.2,24,True,14,13,27,-1.4253951139099055,46.29629629629629,1.0166676942560502,54
ETH,4h,1.8,0.0,1.2,24,True,7,11,18,-0.1628051397899961,34.463667820069205,0.8434603177063293,34
BTC,1h,1.8,0.0,1.2,24,False,57,65,122,-204.29255418748426,33.186479849776106,0.34747019073173824,129
BTC,2h,1.8,0.0,1.2,24,False,61,68,129,-215.05290405636583,30.18748962999834,0.5656688572299594,105
BTC,4h,1.8,0.0,1.2,24,False,26,27,53,9.310677598325286,40.137362637362635,1.0147402356500583,91
ETH,1h,1.8,0.0,1.2,24,False,64,56,120,-6.522995447234809,42.081447963800905,0.7454200736198077,221
ETH,2h,1.8,0.0,1.2,24,False,45,65,110,-11.957638559834631,41.46341463414634,0.746551062264241,205
ETH,4h,1.8,0.0,1.2,24,False,22,28,50,-5.774755640649891,40.58479532163743,0.971904782416897,95
BTC,1h,1.8,0.0,1.2,48,True,17,14,31,-25.058463698528435,46.2962962962963,0.7306393996993921,54
BTC,2h,1.8,0.0,1.2,48,True,18,23,41,-11.892891563720159,41.666666666666664,0.861584969741069,72
BTC,4h,1.8,0.0,1.2,48,True,7,6,13,155.0347135208981,60.00000000000001,2.044317949735716,25
ETH,1h,1.8,0.0,1.2,48,True,27,26,53,-0.6066617180548948,48.54368932038835,0.906544845745339,103
ETH,2h,1.8,0.0,1.2,48,True,17,19,36,3.91803582918013,46.3768115942029,1.1617072533796529,69
ETH,4h,1.8,0.0,1.2,48,True,9,11,20,-0.2035288435399858,35.37808641975309,0.8451958055398116,36
BTC,1h,1.8,0.0,1.2,48,False,59,67,126,-210.48751370911435,32.421468691491576,0.33208231773612285,132
BTC,2h,1.8,0.0,1.2,48,False,64,72,136,-221.61242646842732,35.810968188513485,0.6690847218438262,139
BTC,4h,1.8,0.0,1.2,48,False,26,29,55,0.31499840706531934,39.49874686716792,0.9815779710068219,95
ETH,1h,1.8,0.0,1.2,48,False,70,62,132,-5.006934586439797,42.79835390946502,0.7950860196833124,243
ETH,2h,1.8,0.0,1.2,48,False,48,68,116,-9.904320987914604,41.9811320754717,0.7767791238028762,212
ETH,4h,1.8,0.0,1.2,48,False,22,28,50,-5.774755640649891,40.58479532163743,0.971904782416897,95
BTC,1h,1.8,0.0,1.2,96,True,21,19,40,-32.13770042782808,46.478873239436616,0.7618170049361808,71
BTC,2h,1.8,0.0,1.2,96,True,20,25,45,32.12950188922013,45.0,0.9746531745059756,80
BTC,4h,1.8,0.0,1.2,96,True,8,6,14,154.15292134549128,59.25925925925926,2.0399466841464213,27
ETH,1h,1.8,0.0,1.2,96,True,31,33,64,-3.2083739986798894,46.34146341463415,0.7838615810567389,123
ETH,2h,1.8,0.0,1.2,96,True,18,21,39,4.219122686410157,47.29729729729729,1.1564676832869363,74
ETH,4h,1.8,0.0,1.2,96,True,9,11,20,-0.2035288435399858,35.37808641975309,0.8451958055398116,36
BTC,1h,1.8,0.0,1.2,96,False,64,70,134,-214.39143900752146,37.2626582278481,0.3990052214052124,158
BTC,2h,1.8,0.0,1.2,96,False,64,74,138,-216.4355474699508,36.47320988870285,0.678619527881558,142
BTC,4h,1.8,0.0,1.2,96,False,27,29,56,-0.8987058748321743,38.671781347398706,0.979302310182722,97
ETH,1h,1.8,0.0,1.2,96,False,71,66,137,-5.422858109289786,41.83266932270917,0.7865618888860586,251
ETH,2h,1.8,0.0,1.2,96,False,51,69,120,-11.60161313380458,42.27272727272727,0.7643639885398835,220
ETH,4h,1.8,0.0,1.2,96,False,23,29,52,-9.969777297119888,39.33007985803016,0.9052206151945004,98
BTC,1h,1.8,0.5,0.5,24,True,14,12,26,-46.26125950983561,38.775510204081634,0.42435520840350477,49
BTC,2h,1.8,0.5,0.5,24,True,12,17,29,14.699069785254231,47.27272727272727,1.0256060279212662,55
BTC,4h,1.8,0.5,0.5,24,True,6,6,12,176.16820652149124,56.52173913043478,3.0076813953630728,23
ETH,1h,1.8,0.5,0.5,24,True,20,22,42,-2.6879717759548925,41.46341463414634,0.7286759588634681,82
ETH,2h,1.8,0.5,0.5,24,True,14,13,27,0.47575920981010156,44.44444444444444,1.0986241272281234,54
ETH,4h,1.8,0.5,0.5,24,True,7,11,18,-8.639979881400006,28.189158016147633,0.43793183782607975,34
BTC,1h,1.8,0.5,0.5,24,False,57,65,122,-201.45347472946227,23.50277777777778,0.2247273438065798,100
BTC,2h,1.8,0.5,0.5,24,False,61,68,129,-216.50239810576448,27.880430319454707,0.517473894298851,99
BTC,4h,1.8,0.5,0.5,24,False,26,27,53,41.553193722981796,37.5,1.0481246940429816,96
ETH,1h,1.8,0.5,0.5,24,False,64,56,120,-5.249443688559811,41.409691629955944,0.7600039921146797,227
ETH,2h,1.8,0.5,0.5,24,False,45,65,110,-5.408333649074626,40.57971014492754,0.8331986155907072,207
ETH,4h,1.8,0.5,0.5,24,False,22,28,50,-3.999291921384877,39.50877192982456,1.0051467472706164,95
BTC,1h,1.8,0.5,0.5,48,True,17,14,31,-24.103597700508544,42.10526315789474,0.7099182721889167,57
BTC,2h,1.8,0.5,0.5,48,True,18,23,41,30.5430877590561,41.0958904109589,1.020861574906913,73
BTC,4h,1.8,0.5,0.5,48,True,7,6,13,180.78390264620603,60.00000000000001,3.0740193323810256,25
ETH,1h,1.8,0.5,0.5,48,True,27,26,53,-1.1676588935199024,46.15384615384615,0.8747011045620477,104
ETH,2h,1.8,0.5,0.5,48,True,17,19,36,2.1602398330701362,42.857142857142854,1.1000134992719381,70
ETH,4h,1.8,0.5,0.5,48,True,9,11,20,-8.680703585149988,29.475308641975307,0.4380193480357867,36
BTC,1h,1.8,0.5,0.5,48,False,59,67,126,-206.60090372766297,22.588522588522586,0.21602329221603586,104
BTC,2h,1.8,0.5,0.5,48,False,64,72,136,-211.36224799770753,28.214977851605756,0.6057063455843638,112
BTC,4h,1.8,0.5,0.5,48,False,26,29,55,33.05453046306095,37.0,1.0179652062723883,100
ETH,1h,1.8,0.5,0.5,48,False,70,62,132,-3.499542432354807,42.4,0.8276850351933904,250
ETH,2h,1.8,0.5,0.5,48,False,48,68,116,-4.632574708274627,40.93023255813954,0.85023345881978,215
ETH,4h,1.8,0.5,0.5,48,False,22,28,50,-3.999291921384877,39.50877192982456,1.0051467472706164,95
BTC,1h,1.8,0.5,0.5,96,True,21,19,40,-43.47360358028364,42.666666666666664,0.6864211972291889,75
BTC,2h,1.8,0.5,0.5,96,True,20,25,45,74.77514852238737,44.30379746835444,1.1722924114351907,79
BTC,4h,1.8,0.5,0.5,96,True,8,6,14,179.9199412393085,59.25925925925926,3.076856197339185,27
ETH,1h,1.8,0.5,0.5,96,True,31,33,64,-2.9681539382748925,45.16129032258065,0.7921525149852794,124
ETH,2h,1.8,0.5,0.5,96,True,18,21,39,2.4613266903001603,44.0,1.095216058141032,75
ETH,4h,1.8,0.5,0.5,96,True,9,11,20,-8.680703585149988,29.475308641975307,0.4380193480357867,36
BTC,1h,1.8,0.5,0.5,96,False,64,70,134,-202.86965292486855,32.92511855177513,0.34661549979210915,139
BTC,2h,1.8,0.5,0.5,96,False,64,74,138,-206.8512831499641,29.245849802371538,0.6171109413165922,115
BTC,4h,1.8,0.5,0.5,96,False,27,29,56,-127.89425369964857,31.64871582435791,0.7873973436754941,71
ETH,1h,1.8,0.5,0.5,96,False,71,66,137,-3.891047206689789,41.63424124513619,0.8175577889699269,257
ETH,2h,1.8,0.5,0.5,96,False,51,69,120,-6.329866854164606,41.25560538116592,0.8323664483129781,223
ETH,4h,1.8,0.5,0.5,96,False,23,29,52,-9.829114576274884,38.28748890860692,0.905332468474524,98
BTC,1h,1.8,0.5,0.8,24,True,14,12,26,-27.791736341738126,43.75,0.5973917459687739,48
BTC,2h,1.8,0.5,0.8,24,True,12,17,29,-6.144559368927549,47.27272727272727,0.9473395495498927,55
BTC,4h,1.8,0.5,0.8,24,True,6,6,12,153.10562723770124,56.52173913043478,2.0658189036356567,23
ETH,1h,1.8,0.5,0.8,24,True,20,22,42,-2.629294939824891,42.68292682926829,0.7330952372928932,82
ETH,2h,1.8,0.5,0.8,24,True,14,13,27,0.4171133860900855,46.29629629629629,1.0871194151806618,54
ETH,4h,1.8,0.5,0.8,24,True,7,11,18,0.5061517150100041,34.463667820069205,0.9739529090042183,34
BTC,1h,1.8,0.5,0.8,24,False,57,65,122,-208.25648138219822,31.122881355932204,0.29248629499626716,118
BTC,2h,1.8,0.5,0.8,24,False,61,68,129,-207.298780920205,29.795480887869687,0.5597870789102514,103
BTC,4h,1.8,0.5,0.8,24,False,26,27,53,18.28964673668539,38.297872340425535,1.0169703411584226,94
ETH,1h,1.8,0.5,0.8,24,False,64,56,120,-5.458748622039815,42.22222222222222,0.7702544015333446,225
ETH,2h,1.8,0.5,0.8,24,False,45,65,110,-8.113164236749629,40.48780487804878,0.7893959102214958,205
ETH,4h,1.8,0.5,0.8,24,False,22,28,50,0.4266786892701251,41.02998065764023,1.0772530483250053,94
BTC,1h,1.8,0.5,0.8,48,True,17,14,31,-5.53673891087001,45.45454545454545,0.8706195516897337,55
BTC,2h,1.8,0.5,0.8,48,True,18,23,41,10.098845605425943,41.0958904109589,0.9353083392547562,73
BTC,4h,1.8,0.5,0.8,48,True,7,6,13,157.72132336241623,60.00000000000001,2.1144103082637558,25
ETH,1h,1.8,0.5,0.8,48,True,27,26,53,-1.367177804999898,47.11538461538461,0.8640543554791402,104
ETH,2h,1.8,0.5,0.8,48,True,17,19,36,2.383720909350129,44.285714285714285,1.1041719950975157,70
ETH,4h,1.8,0.5,0.8,48,True,9,11,20,0.46542801126001443,35.37808641975309,0.9775315173700962,36
BTC,1h,1.8,0.5,0.8,48,False,59,67,126,-205.99183935523138,34.68334257206209,0.31903210991038033,132
BTC,2h,1.8,0.5,0.8,48,False,64,72,136,-216.04337345661077,34.82015077945311,0.6681234244655823,140
BTC,4h,1.8,0.5,0.8,48,False,26,29,55,9.69436546971451,37.755102040816325,0.9863355225195023,98
ETH,1h,1.8,0.5,0.8,48,False,70,62,132,-3.942687761244796,42.914979757085014,0.8222528354173452,247
ETH,2h,1.8,0.5,0.8,48,False,48,68,116,-7.027992494394621,40.84507042253521,0.8107901777563598,213
ETH,4h,1.8,0.5,0.8,48,False,22,28,50,0.4266786892701251,41.02998065764023,1.0772530483250053,94
BTC,1h,1.8,0.5,0.8,96,True,21,19,40,-10.030217947999702,46.57534246575342,0.8801126915770149,73
BTC,2h,1.8,0.5,0.8,96,True,20,25,45,52.90673007764553,44.444444444444436,1.059697071033302,81
BTC,4h,1.8,0.5,0.8,96,True,8,6,14,156.8573619555185,59.25925925925926,2.1106523490141993,27
ETH,1h,1.8,0.5,0.8,96,True,31,33,64,-3.7534267871098907,45.52845528455285,0.7620952609237399,123
ETH,2h,1.8,0.5,0.8,96,True,18,21,39,2.6848077665801555,45.333333333333336,1.1003099671949124,75
ETH,4h,1.8,0.5,0.8,96,True,9,11,20,0.46542801126001443,35.37808641975309,0.9775315173700962,36
BTC,1h,1.8,0.5,0.8,96,False,64,70,134,-201.80405208942545,38.91260162601626,0.40458928921876686,164
BTC,2h,1.8,0.5,0.8,96,False,64,74,138,-210.62393031096218,35.44854118484255,0.6869661133443047,146
BTC,4h,1.8,0.5,0.8,96,False,27,29,56,-1.3747646494583066,37.0,0.962993839575821,100
ETH,1h,1.8,0.5,0.8,96,False,71,66,137,-4.334192535579778,42.125984251968504,0.8128041138245949,254
ETH,2h,1.8,0.5,0.8,96,False,51,69,120,-8.725284640284592,41.1764705882353,0.794939612370074,221
ETH,4h,1.8,0.5,0.8,96,False,23,29,52,-6.467664715619884,39.74799541809851,0.9491156089533812,97
BTC,1h,1.8,0.5,1.2,24,True,14,12,26,-47.60424599285098,44.680851063829785,0.4775442928963668,47
BTC,2h,1.8,0.5,1.2,24,True,12,17,29,-113.57389350299269,27.272727272727277,0.7498219611045595,33
BTC,4h,1.8,0.5,1.2,24,True,6,6,12,150.45015199017706,56.52173913043478,1.9972491406550819,23
ETH,1h,1.8,0.5,1.2,24,True,20,22,42,-1.1640280464898867,44.99999999999999,0.8245037243999871,80
ETH,2h,1.8,0.5,1.2,24,True,14,13,27,-1.4253951139099055,46.29629629629629,1.0166676942560502,54
ETH,4h,1.8,0.5,1.2,24,True,7,11,18,-0.1628051397899961,34.463667820069205,0.8434603177063293,34
BTC,1h,1.8,0.5,1.2,24,False,57,65,122,-204.29255418748426,33.186479849776106,0.34747019073173824,129
BTC,2h,1.8,0.5,1.2,24,False,61,68,129,-215.05290405636583,30.18748962999834,0.5656688572299594,105
BTC,4h,1.8,0.5,1.2,24,False,26,27,53,-0.31268002347355894,37.91208791208791,0.9976283413802779,91
ETH,1h,1.8,0.5,1.2,24,False,64,56,120,-6.522995447234809,42.081447963800905,0.7454200736198077,221
ETH,2h,1.8,0.5,1.2,24,False,45,65,110,-11.957638559834631,41.46341463414634,0.746551062264241,205
ETH,4h,1.8,0.5,1.2,24,False,22,28,50,-5.774755640649891,40.58479532163743,0.971904782416897,95
BTC,1h,1.8,0.5,1.2,48,True,17,14,31,-25.058463698528435,46.2962962962963,0.7306393996993921,54
BTC,2h,1.8,0.5,1.2,48,True,18,23,41,-11.892891563720159,41.666666666666664,0.861584969741069,72
BTC,4h,1.8,0.5,1.2,48,True,7,6,13,155.0347135208981,60.00000000000001,2.044317949735716,25
ETH,1h,1.8,0.5,1.2,48,True,27,26,53,-0.6066617180548948,48.54368932038835,0.906544845745339,103
ETH,2h,1.8,0.5,1.2,48,True,17,19,36,3.91803582918013,46.3768115942029,1.1617072533796529,69
ETH,4h,1.8,0.5,1.2,48,True,9,11,20,-0.2035288435399858,35.37808641975309,0.8451958055398116,36
BTC,1h,1.8,0.5,1.2,48,False,59,67,126,-210.48751370911435,32.421468691491576,0.33208231773612285,132
BTC,2h,1.8,0.5,1.2,48,False,64,72,136,-221.61242646842732,35.810968188513485,0.6690847218438262,139
BTC,4h,1.8,0.5,1.2,48,False,26,29,55,-8.921095436470186,37.36842105263158,0.9661530374851502,95
ETH,1h,1.8,0.5,1.2,48,False,70,62,132,-5.006934586439797,42.79835390946502,0.7950860196833124,243
ETH,2h,1.8,0.5,1.2,48,False,48,68,116,-9.904320987914604,41.9811320754717,0.7767791238028762,212
ETH,4h,1.8,0.5,1.2,48,False,22,28,50,-5.774755640649891,40.58479532163743,0.971904782416897,95
BTC,1h,1.8,0.5,1.2,96,True,21,19,40,-33.159084625772905,47.88732394366197,0.7673952962605786,71
BTC,2h,1.8,0.5,1.2,96,True,20,25,45,32.12950188922013,45.0,0.9746531745059756,80
BTC,4h,1.8,0.5,1.2,96,True,8,6,14,154.15292134549128,59.25925925925926,2.0399466841464213,27
ETH,1h,1.8,0.5,1.2,96,True,31,33,64,-3.2083739986798894,46.34146341463415,0.7838615810567389,123
ETH,2h,1.8,0.5,1.2,96,True,18,21,39,4.219122686410157,47.29729729729729,1.1564676832869363,74
ETH,4h,1.8,0.5,1.2,96,True,9,11,20,-0.2035288435399858,35.37808641975309,0.8451958055398116,36
BTC,1h,1.8,0.5,1.2,96,False,64,70,134,-214.39143900752146,37.2626582278481,0.3990052214052124,158
BTC,2h,1.8,0.5,1.2,96,False,64,74,138,-216.4355474699508,36.47320988870285,0.678619527881558,142
BTC,4h,1.8,0.5,1.2,96,False,27,29,56,-10.107796771326278,36.58595061136418,0.9639684469716145,97
ETH,1h,1.8,0.5,1.2,96,False,71,66,137,-5.422858109289786,41.83266932270917,0.7865618888860586,251
ETH,2h,1.8,0.5,1.2,96,False,51,69,120,-11.60161313380458,42.27272727272727,0.7643639885398835,220
ETH,4h,1.8,0.5,1.2,96,False,23,29,52,-9.969777297119888,39.33007985803016,0.9052206151945004,98
